District Name,Serial No:,BLOCK NAME,VILLAGE NAME,SHG NAME,FORMATION DATE,TOTAL COUNT MEMBER
BEGUSARAI,8894,Bachhwara,Jahanpur,Shanti,10-Mar-21,12
BEGUSARAI,8895,Bachhwara,Salempur,Jiya,30-Aug-15,12
BEGUSARAI,8896,Bachhwara,Jahanpur,Arshalan,07-Feb-19,12
BEGUSARAI,8897,Bachhwara,Bhikhan,Varsha,06-Sep-15,10
BEGUSARAI,8898,Bachhwara,Bhikhan,Tulasi,10-Aug-15,13
BEGUSARAI,8899,Bachhwara,Bhikhan,Mala,06-Sep-15,11
BEGUSARAI,8900,Bachhwara,Bhikhan,Doli,05-Sep-15,10
BEGUSARAI,8901,Bachhwara,Bhikhan,Sundar,05-Sep-15,11
BEGUSARAI,8902,Bachhwara,Rudauli,Parwati,16-Dec-17,14
BEGUSARAI,8903,Bachhwara,Bhikhan,Ishwar,05-Sep-15,10
BEGUSARAI,8904,Bachhwara,Bhikhan,Hindustan,05-Dec-15,12
BEGUSARAI,8905,Bachhwara,Bhikhan,Gulab,03-Sep-15,11
BEGUSARAI,8906,Bachhwara,Bhikhan,Kiran,09-Sep-15,10
BEGUSARAI,8907,Bachhwara,Bhikhan,Vishnu,24-Jan-19,13
BEGUSARAI,8908,Bachhwara,Bhikhan,Rozi,23-Jan-19,12
BEGUSARAI,8909,Bachhwara,Chamtha,Mala,06-Aug-15,14
BEGUSARAI,8910,Bachhwara,Chamtha,Gauri,01-Aug-15,15
BEGUSARAI,8911,Bachhwara,Chamtha,Nilu,01-May-15,13
BEGUSARAI,8912,Bachhwara,Chamtha,Jyoti,06-Aug-15,12
BEGUSARAI,8913,Bachhwara,Chamtha,Jagasundari,10-Aug-15,11
BEGUSARAI,8914,Bachhwara,Chamtha,Devanti,27-Jul-15,13
BEGUSARAI,8915,Bachhwara,Chamtha,Aasha,27-Jul-15,11
BEGUSARAI,8916,Bachhwara,Chamtha,Sanju,29-Jul-15,10
BEGUSARAI,8917,Bachhwara,Chamtha,Krishna,26-May-15,12
BEGUSARAI,8918,Bachhwara,Chamtha,Radha,06-Apr-15,12
BEGUSARAI,8919,Bachhwara,Chamtha,Shri Ganesh,06-Apr-15,12
BEGUSARAI,8920,Bachhwara,Chamtha,Durga 060415,06-Apr-15,10
BEGUSARAI,8921,Bachhwara,Chamtha,Kali,06-Apr-15,13
BEGUSARAI,8922,Bachhwara,Chamtha,Jay Hanuman,06-Apr-15,14
BEGUSARAI,8923,Bachhwara,Chamtha,Jagadamba,07-Apr-15,12
BEGUSARAI,8924,Bachhwara,Chamtha,Chandani,05-Apr-15,12
BEGUSARAI,8925,Bachhwara,Chamtha,Rajani,03-Jan-15,10
BEGUSARAI,8926,Bachhwara,Chamtha,Punam,30-Apr-15,13
BEGUSARAI,8927,Bachhwara,Chamtha,Sita 30042015,30-Apr-15,12
BEGUSARAI,8928,Bachhwara,Chamtha,Chanda,04-Apr-15,12
BEGUSARAI,8929,Bachhwara,Chamtha,Shanti,09-Jun-15,11
BEGUSARAI,8930,Bachhwara,Chamtha,Amabedkar,09-Jun-15,14
BEGUSARAI,8931,Bachhwara,Chamtha,Ravidas,09-Jun-15,12
BEGUSARAI,8932,Bachhwara,Arwa,Maa Santoshi,15-Jan-15,11
BEGUSARAI,8933,Bachhwara,Arwa,Lakshman,10-Jan-15,10
BEGUSARAI,8934,Bachhwara,Bhikhan,Aangan,05-Sep-15,12
BEGUSARAI,8935,Bachhwara,Jahanpur,Pari,19-Aug-14,12
BEGUSARAI,8936,Bachhwara,Jahanpur,Laxmi,18-Oct-19,14
BEGUSARAI,8937,Bachhwara,Begam Sarai,Lucky,01-Aug-13,11
BEGUSARAI,8938,Bachhwara,Begam Sarai,Gulab,01-Oct-15,11
BEGUSARAI,8939,Bachhwara,Begam Sarai,Puja,15-Jan-15,10
BEGUSARAI,8940,Bachhwara,Begam Sarai,Radha,15-Jan-15,10
BEGUSARAI,8941,Bachhwara,Begam Sarai,Nutan,08-Aug-15,10
BEGUSARAI,8942,Bachhwara,Begam Sarai,Laxmi,07-Aug-15,10
BEGUSARAI,8943,Bachhwara,Bhikhan,Pragati,07-Mar-15,11
BEGUSARAI,8944,Bachhwara,Gobindpur,Jamuna,19-Dec-14,10
BEGUSARAI,8945,Bachhwara,Gobindpur,Ramkrishn,05-Dec-14,12
BEGUSARAI,8946,Bachhwara,Gobindpur,Shivshambhu,25-Dec-14,10
BEGUSARAI,8947,Bachhwara,Gobindpur,Brahmsthan,25-Dec-14,10
BEGUSARAI,8948,Bachhwara,Jhamatia-A,Mahi,03-Jan-15,14
BEGUSARAI,8949,Bachhwara,Jhamatia-A,Sakshi,03-Jan-15,15
BEGUSARAI,8950,Bachhwara,Jhamatia-A,Dip,12-Aug-15,12
BEGUSARAI,8951,Bachhwara,Warisnagar,Shiv,25-Dec-19,10
BEGUSARAI,8952,Bachhwara,Chamtha,Bhawani20031,20-Mar-18,11
BEGUSARAI,8953,Bachhwara,Begam Sarai,BHOLA,30-Sep-16,13
BEGUSARAI,8954,Bachhwara,Begam Sarai,Sahni,05-Oct-14,11
BEGUSARAI,8955,Bachhwara,Begam Sarai,PANCHAM,29-Sep-16,13
BEGUSARAI,8956,Bachhwara,Chamtha,Dhruv,15-Mar-18,12
BEGUSARAI,8957,Bachhwara,Begam Sarai,AROHI,20-Sep-16,14
BEGUSARAI,8958,Bachhwara,Begam Sarai,Phool,19-Sep-16,11
BEGUSARAI,8959,Bachhwara,Rasidpur,Sima,10-Sep-16,10
BEGUSARAI,8960,Bachhwara,Begam Sarai,SARASWATI,17-Sep-16,15
BEGUSARAI,8961,Bachhwara,Begam Sarai,PUJA,18-Sep-16,13
BEGUSARAI,8962,Bachhwara,Chamtha,Prem,20-Mar-18,12
BEGUSARAI,8963,Bachhwara,Jhamatia-A,Patang,24-Aug-15,16
BEGUSARAI,8964,Bachhwara,Chamtha,Gauri17,16-Nov-17,12
BEGUSARAI,8965,Bachhwara,Chamtha,Laxmi,16-Jan-17,12
BEGUSARAI,8966,Bachhwara,Begam Sarai,Durga,23-Sep-16,14
BEGUSARAI,8967,Bachhwara,Chamtha,Megha,09-Aug-18,11
BEGUSARAI,8968,Bachhwara,Begam Sarai,Gauri,26-Aug-22,12
BEGUSARAI,8969,Bachhwara,Chamtha,Jagat160118,16-Jan-18,12
BEGUSARAI,8970,Bachhwara,Begam Sarai,Jamuna,12-Sep-16,12
BEGUSARAI,8971,Bachhwara,Rani-B,Saloni,10-Sep-16,14
BEGUSARAI,8972,Bachhwara,Rani-B,Bhawani,07-Sep-16,10
BEGUSARAI,8973,Bachhwara,Begam Sarai,Arti,06-Aug-16,12
BEGUSARAI,8974,Bachhwara,Begam Sarai,Jyoti 1992016,19-Sep-16,12
BEGUSARAI,8975,Bachhwara,Chamtha,Shiv,16-Mar-18,13
BEGUSARAI,8976,Bachhwara,Chamtha,Dharti,16-Jan-18,11
BEGUSARAI,8977,Bachhwara,Chamtha,Shiva,16-Oct-16,13
BEGUSARAI,8978,Bachhwara,Begam Sarai,Gulab,18-Sep-16,11
BEGUSARAI,8979,Bachhwara,Begam Sarai,Ganga,12-Sep-16,11
BEGUSARAI,8980,Bachhwara,Begam Sarai,Laxmi,08-Sep-16,13
BEGUSARAI,8981,Bachhwara,Fateha,Radhe,23-Aug-16,11
BEGUSARAI,8982,Bachhwara,Fateha,Kartik,23-Aug-16,10
BEGUSARAI,8983,Bachhwara,Rudauli,Anushka,16-Dec-17,11
BEGUSARAI,8984,Bachhwara,Fateha,Gandhi,23-Aug-16,13
BEGUSARAI,8985,Bachhwara,Bhagwanpur,Maa Kali,16-Aug-16,10
BEGUSARAI,8986,Bachhwara,Bhagwanpur,Riddhi,16-Aug-16,10
BEGUSARAI,8987,Bachhwara,Begam Sarai,Kamini,26-Aug-22,14
BEGUSARAI,8988,Bachhwara,Begam Sarai,Jodha,25-Aug-22,12
BEGUSARAI,8989,Bachhwara,Bharaul,Mosam,30-Jun-16,11
BEGUSARAI,8990,Bachhwara,Rudauli,Ishani,03-Jul-16,11
BEGUSARAI,8991,Bachhwara,Bharaul,Shivam160118,16-Jan-18,11
BEGUSARAI,8992,Bachhwara,Rudauli,Shakti,06-Dec-16,10
BEGUSARAI,8993,Bachhwara,Bachhwara,Komal,09-Nov-16,11
BEGUSARAI,8994,Bachhwara,Salempur,VARSHA,04-Apr-16,10
BEGUSARAI,8995,Bachhwara,Bachhwara,Babli,14-Sep-16,11
BEGUSARAI,8996,Bachhwara,Bhikhan,Guru,16-Aug-16,10
BEGUSARAI,8997,Bachhwara,Bhikhan,Dev040816,04-Aug-16,11
BEGUSARAI,8998,Bachhwara,Bachhwara,Chanda,05-Sep-16,11
BEGUSARAI,8999,Bachhwara,Maranchi-B,Kajal,02-Feb-13,10
BEGUSARAI,9000,Bachhwara,Bachhwara,Annu,05-Sep-16,11
BEGUSARAI,9001,Bachhwara,Bachhwara,Laxmi,09-Sep-16,12
BEGUSARAI,9002,Bachhwara,Bachhwara,Suraj,05-Sep-16,13
BEGUSARAI,9003,Bachhwara,Bachhwara,Radha16,10-Sep-16,12
BEGUSARAI,9004,Bachhwara,Bachhwara,Krishana,09-Sep-16,10
BEGUSARAI,9005,Bachhwara,Bhikhan,ujaval,04-Aug-16,11
BEGUSARAI,9006,Bachhwara,Bhikhan,Dip,04-Aug-16,13
BEGUSARAI,9007,Bachhwara,Gobindpur,Ram Krishna,05-Dec-14,14
BEGUSARAI,9008,Bachhwara,Bhikhan,Shri,18-Apr-16,14
BEGUSARAI,9009,Bachhwara,Begam Sarai,Arti140814,14-Aug-14,10
BEGUSARAI,9010,Bachhwara,Begam Sarai,SAHANI,05-Dec-14,12
BEGUSARAI,9011,Bachhwara,Arwa,Bala,06-Aug-16,11
BEGUSARAI,9012,Bachhwara,Bhikhan,Genda,18-Jul-16,10
BEGUSARAI,9013,Bachhwara,Bhikhan,Kali,18-Jul-16,11
BEGUSARAI,9014,Bachhwara,Begam Sarai,SHANTI,14-Jul-16,11
BEGUSARAI,9015,Bachhwara,Chamtha,Geeta,08-Aug-14,12
BEGUSARAI,9016,Bachhwara,Jhamatia-A,BABLI,04-Jun-13,11
BEGUSARAI,9017,Bachhwara,Jhamatia-A,MUSKAN(PCI,03-Jun-13,12
BEGUSARAI,9018,Bachhwara,Jhamatia-A,VIVEKSHIL,27-Dec-12,14
BEGUSARAI,9019,Bachhwara,Chamtha,Sakil,31-Aug-14,11
BEGUSARAI,9020,Bachhwara,Begam Sarai,GANGA15091,15-Sep-17,11
BEGUSARAI,9021,Bachhwara,Jhamatia-A,MA DURGA,30-Dec-12,14
BEGUSARAI,9022,Bachhwara,Chamtha,Kiran,25-Sep-14,13
BEGUSARAI,9023,Bachhwara,Begam Sarai,AANCHAL,28-Jul-16,13
BEGUSARAI,9024,Bachhwara,Jhamatia-A,MA KALI,30-Dec-12,13
BEGUSARAI,9025,Bachhwara,Begam Sarai,Jyoti2016,07-Nov-16,13
BEGUSARAI,9026,Bachhwara,Chamtha,Shiway,16-Oct-18,11
BEGUSARAI,9027,Bachhwara,Begam Sarai,VISHNU,24-Jul-16,12
BEGUSARAI,9028,Bachhwara,Rasidpur,Sheetal,28-Jan-21,14
BEGUSARAI,9029,Bachhwara,Rasidpur,Chandan,09-Sep-16,12
BEGUSARAI,9030,Bachhwara,Suro,Tulsi,07-Sep-22,12
BEGUSARAI,9031,Bachhwara,Begam Sarai,GAYATRI,24-Jun-16,10
BEGUSARAI,9032,Bachhwara,Jhamatia-A,ANJALI,28-Mar-14,15
BEGUSARAI,9033,Bachhwara,Begam Sarai,RADHA,04-Nov-15,10
BEGUSARAI,9034,Bachhwara,Rudauli,Nidhi,13-Jul-16,12
BEGUSARAI,9035,Bachhwara,Rudauli,Priya,01-Jul-16,10
BEGUSARAI,9036,Bachhwara,Rudauli,Rupam,01-Jul-16,12
BEGUSARAI,9037,Bachhwara,Jhamatia-A,PUJA,26-Mar-14,13
BEGUSARAI,9038,Bachhwara,Ranitol,HARSH,20-Feb-16,12
BEGUSARAI,9039,Bachhwara,Rudauli,Suman,02-Jul-16,10
BEGUSARAI,9040,Bachhwara,Rasidpur,Punam,11-Sep-16,11
BEGUSARAI,9041,Bachhwara,Jhamatia-A,ANITA,08-Apr-14,15
BEGUSARAI,9042,Bachhwara,Rasidpur,Ganga,19-Sep-16,12
BEGUSARAI,9043,Bachhwara,Rudauli,Snaa,01-Jul-16,10
BEGUSARAI,9044,Bachhwara,Rasidpur,UJALA,18-Sep-16,13
BEGUSARAI,9045,Bachhwara,Jhamatia-A,SVATI,23-Apr-14,15
BEGUSARAI,9046,Bachhwara,Begam Sarai,Aadrsh,09-Aug-14,10
BEGUSARAI,9047,Bachhwara,Rasidpur,RANI,12-Sep-16,12
BEGUSARAI,9048,Bachhwara,Jhamatia-A,BABITA,09-Apr-14,14
BEGUSARAI,9049,Bachhwara,Rasidpur,JYOTI,17-Sep-16,10
BEGUSARAI,9050,Bachhwara,Jhamatia-A,KAVITA,19-Apr-14,10
BEGUSARAI,9051,Bachhwara,Jhamatia-A,SHARDA,03-Apr-14,16
BEGUSARAI,9052,Bachhwara,Rasidpur,AKASH,07-Sep-16,12
BEGUSARAI,9053,Bachhwara,Chakka,NEHA,14-Sep-16,15
BEGUSARAI,9054,Bachhwara,Jhamatia-A,BINDIYA,15-Apr-14,14
BEGUSARAI,9055,Bachhwara,Chakka,ASHA,14-Sep-16,13
BEGUSARAI,9056,Bachhwara,Jhamatia-A,SHABNAM,24-Apr-14,16
BEGUSARAI,9057,Bachhwara,Chakka,BINTI,16-Sep-16,11
BEGUSARAI,9058,Bachhwara,Rasidpur,PUSHPA 2,24-Sep-16,15
BEGUSARAI,9059,Bachhwara,Rasidpur,SADHANA 2,14-Sep-16,15
BEGUSARAI,9060,Bachhwara,Rasidpur,AMBE,27-Sep-16,15
BEGUSARAI,9061,Bachhwara,Jhamatia-A,SITA,29-Mar-14,10
BEGUSARAI,9062,Bachhwara,Jhamatia-A,NAINA,18-Apr-14,17
BEGUSARAI,9063,Bachhwara,Jhamatia-A,ISLAM,09-Sep-14,11
BEGUSARAI,9064,Bachhwara,Chakka,KHUSHI,15-Sep-16,14
BEGUSARAI,9065,Bachhwara,Jhamatia-A,GEHNA,10-Sep-14,13
BEGUSARAI,9066,Bachhwara,Chakka,KANCHAN,22-Sep-16,14
BEGUSARAI,9067,Bachhwara,Jhamatia-A,NIDHI,17-Sep-14,11
BEGUSARAI,9068,Bachhwara,Jhamatia-A,MOHAMAD,08-Sep-14,12
BEGUSARAI,9069,Bachhwara,Rasidpur,GENDA,14-Oct-16,10
BEGUSARAI,9070,Bachhwara,Jhamatia-A,KABIR,10-Oct-14,13
BEGUSARAI,9071,Bachhwara,Rasidpur,DURGA,22-Sep-16,13
BEGUSARAI,9072,Bachhwara,Rasidpur,SUMAN,18-Sep-16,13
BEGUSARAI,9073,Bachhwara,Jhamatia-A,CHANDRMA,12-Sep-14,14
BEGUSARAI,9074,Bachhwara,Rasidpur,PUJA,19-Sep-16,12
BEGUSARAI,9075,Bachhwara,Jhamatia-A,ANKULCHAND,10-Apr-14,12
BEGUSARAI,9076,Bachhwara,Rasidpur,SHANKAR,15-Sep-16,12
BEGUSARAI,9077,Bachhwara,Jhamatia-A,SURYA,24-Dec-14,11
BEGUSARAI,9078,Bachhwara,Jhamatia-A,SUNAINA,10-Apr-14,15
BEGUSARAI,9079,Bachhwara,Rasidpur,ANMOL,22-Sep-16,12
BEGUSARAI,9080,Bachhwara,Jhamatia-A,AHILYA,12-Mar-14,16
BEGUSARAI,9081,Bachhwara,Begam Sarai,Aniket,07-Jan-15,13
BEGUSARAI,9082,Bachhwara,Begam Sarai,Yuvaraj,08-Jan-15,12
BEGUSARAI,9083,Bachhwara,Begam Sarai,Ruchi,04-Jan-14,11
BEGUSARAI,9084,Bachhwara,Jhamatia-A,Genda,11-Apr-14,13
BEGUSARAI,9085,Bachhwara,Jhamatia-A,Lili,10-Apr-14,14
BEGUSARAI,9086,Bachhwara,Jhamatia-A,Khushi,22-Apr-14,14
BEGUSARAI,9087,Bachhwara,Jhamatia-A,Suraj,14-Apr-14,11
BEGUSARAI,9088,Bachhwara,Jhamatia-A,KEKAY,22-Mar-14,11
BEGUSARAI,9089,Bachhwara,Jhamatia-A,GAYATRI,14-Mar-14,11
BEGUSARAI,9090,Bachhwara,Jhamatia-A,Kamal,04-Aug-14,11
BEGUSARAI,9091,Bachhwara,Jhamatia-A,Archana,11-Sep-14,10
BEGUSARAI,9092,Bachhwara,Jhamatia-A,Chameli,16-Apr-14,11
BEGUSARAI,9093,Bachhwara,Jhamatia-A,Lakshmi,11-Sep-14,13
BEGUSARAI,9094,Bachhwara,Jhamatia-A,Neha,13-May-14,13
BEGUSARAI,9095,Bachhwara,Jhamatia-A,Komal,21-Apr-14,15
BEGUSARAI,9096,Bachhwara,Jhamatia-A,Maa,16-Dec-14,11
BEGUSARAI,9097,Bachhwara,Jhamatia-A,Akabar,12-Dec-14,11
BEGUSARAI,9098,Bachhwara,Arwa,KAMLA,26-Jan-15,10
BEGUSARAI,9099,Bachhwara,Arwa,KAJAL,19-Jan-15,10
BEGUSARAI,9100,Bachhwara,Jahanpur,Vaishnavi,01-Jan-15,10
BEGUSARAI,9101,Bachhwara,Arwa,Shital,26-Jan-14,11
BEGUSARAI,9102,Bachhwara,Rajapur,Jay Mata Di,28-Jun-15,10
BEGUSARAI,9103,Bachhwara,Jhamatia-A,GAURI,29-Jan-15,15
BEGUSARAI,9104,Bachhwara,Jhamatia-A,Koshi,03-Mar-14,14
BEGUSARAI,9105,Bachhwara,Jhamatia-A,Santoshi,06-Mar-14,11
BEGUSARAI,9106,Bachhwara,Rajapur,GENDA,02-Sep-15,10
BEGUSARAI,9107,Bachhwara,Jhamatia-A,Bhagawati,06-Mar-14,10
BEGUSARAI,9108,Bachhwara,Chiranjipur,CHAND,16-Sep-15,10
BEGUSARAI,9109,Bachhwara,Jhamatia-A,Aarati,03-Mar-14,13
BEGUSARAI,9110,Bachhwara,Rajapur,MA SHARDE,15-Dec-15,12
BEGUSARAI,9111,Bachhwara,Jhamatia-A,khushabu,14-Apr-14,15
BEGUSARAI,9112,Bachhwara,Jhamatia-A,Krishn,25-Sep-14,12
BEGUSARAI,9113,Bachhwara,Jhamatia-A,Bhairav,11-Aug-15,12
BEGUSARAI,9114,Bachhwara,Begam Sarai,Muskan,02-Feb-15,11
BEGUSARAI,9115,Bachhwara,Begam Sarai,Lilam,05-Jan-14,10
BEGUSARAI,9116,Bachhwara,Jhamatia-A,Tiranga,11-Aug-15,12
BEGUSARAI,9117,Bachhwara,Begam Sarai,Asha 080414,08-Apr-14,10
BEGUSARAI,9118,Bachhwara,Begam Sarai,Asha 050816,05-Aug-16,14
BEGUSARAI,9119,Bachhwara,Begam Sarai,Komal070414,07-Apr-14,11
BEGUSARAI,9120,Bachhwara,Begam Sarai,Nutan 210814,21-Aug-14,13
BEGUSARAI,9121,Bachhwara,Begam Sarai,Sarita 060814,06-Aug-14,11
BEGUSARAI,9122,Bachhwara,Begam Sarai,Radha 271113,27-Nov-13,10
BEGUSARAI,9123,Bachhwara,Begam Sarai,Arti 0080414,08-Apr-14,12
BEGUSARAI,9124,Bachhwara,Begam Sarai,Smirti 070414,07-Apr-14,12
BEGUSARAI,9125,Bachhwara,Jhamatia-A,Radha,06-Dec-14,14
BEGUSARAI,9126,Bachhwara,Rudauli,Jagdamba,08-Aug-16,11
BEGUSARAI,9127,Bachhwara,Jhamatia-A,Dinakar,13-Aug-16,12
BEGUSARAI,9128,Bachhwara,Godhna,SATI,22-Mar-14,10
BEGUSARAI,9129,Bachhwara,Jhamatia-A,Tara,07-Oct-15,11
BEGUSARAI,9130,Bachhwara,Rudauli,Saheli,13-Jul-16,13
BEGUSARAI,9131,Bachhwara,Rudauli,Vaishnavi,28-Jun-16,12
BEGUSARAI,9132,Bachhwara,Jhamatia-A,Maa Kali,04-Mar-14,12
BEGUSARAI,9133,Bachhwara,Rudauli,Arpita,06-Jun-16,11
BEGUSARAI,9134,Bachhwara,Bhagwanpur,Akshay,02-Jan-20,10
BEGUSARAI,9135,Bachhwara,Dargahpur-,LAKSHMI,22-Oct-14,12
BEGUSARAI,9136,Bachhwara,Dadupur,Kaweri,24-Nov-14,13
BEGUSARAI,9137,Bachhwara,Jhamatia-A,Shivguru,03-Oct-15,10
BEGUSARAI,9138,Bachhwara,Jhamatia-A,Sapana,07-Oct-15,10
BEGUSARAI,9139,Bachhwara,Dadupur,Sohani,07-Feb-16,13
BEGUSARAI,9140,Bachhwara,Jhamatia-A,Bajarangabali,03-Apr-15,14
BEGUSARAI,9141,Bachhwara,Begam Sarai,Switi 070414,07-Apr-14,10
BEGUSARAI,9142,Bachhwara,Begam Sarai,Beauty,08-Apr-14,13
BEGUSARAI,9143,Bachhwara,Rani-B,Pallavi,30-Nov-14,13
BEGUSARAI,9144,Bachhwara,Begam Sarai,Sapna040213,04-Feb-13,12
BEGUSARAI,9145,Bachhwara,Begam Sarai,Sahjadi,20-Feb-16,15
BEGUSARAI,9146,Bachhwara,Begam Sarai,Jalina,07-Aug-15,11
BEGUSARAI,9147,Bachhwara,Begam Sarai,Amina020314,02-Mar-14,11
BEGUSARAI,9148,Bachhwara,Jhamatia-A,Amrita,22-May-14,15
BEGUSARAI,9149,Bachhwara,Jhamatia-A,Kranti,14-Apr-14,16
BEGUSARAI,9150,Bachhwara,Bachhwara,Aam,30-Dec-13,10
BEGUSARAI,9151,Bachhwara,Bachhwara,Gulab,13-Jan-14,10
BEGUSARAI,9152,Bachhwara,Jhamatia-A,Sagar,06-May-16,10
BEGUSARAI,9153,Bachhwara,Bachhwara,Puja,07-Jan-14,11
BEGUSARAI,9154,Bachhwara,Jhamatia-A,Anapurna,06-May-16,11
BEGUSARAI,9155,Bachhwara,Jhamatia-A,Bandhan,08-Feb-16,15
BEGUSARAI,9156,Bachhwara,Jhamatia-A,Barsha,25-Apr-16,13
BEGUSARAI,9157,Bachhwara,Jhamatia-A,Gulab,11-Apr-14,11
BEGUSARAI,9158,Bachhwara,Gobindpur,Shivguru,18-Mar-15,10
BEGUSARAI,9159,Bachhwara,Alampur,Ganga,25-Sep-15,12
BEGUSARAI,9160,Bachhwara,Jhamatia-A,Maa,09-Feb-15,14
BEGUSARAI,9161,Bachhwara,Bachhwara,Shiv guru,17-Jan-15,12
BEGUSARAI,9162,Bachhwara,Alampur,Mira,04-Dec-14,11
BEGUSARAI,9163,Bachhwara,Gobindpur,Gulab,05-Dec-14,10
BEGUSARAI,9164,Bachhwara,Gobindpur,Durga,14-Feb-15,11
BEGUSARAI,9165,Bachhwara,Kadrabad,RENU,10-Dec-13,10
BEGUSARAI,9166,Bachhwara,Alampur,Shivguru,21-Aug-14,10
BEGUSARAI,9167,Bachhwara,Kadrabad,DURGA,21-Mar-16,10
BEGUSARAI,9168,Bachhwara,Alampur,Shivshankar2,06-Sep-15,10
BEGUSARAI,9169,Bachhwara,Jhamatia-A,SANGITA,11-Apr-14,15
BEGUSARAI,9170,Bachhwara,Jhamatia-A,DEV,01-Feb-16,15
BEGUSARAI,9171,Bachhwara,Jhamatia-A,JAMUNA,29-Jul-15,14
BEGUSARAI,9172,Bachhwara,Jhamatia-A,MAHADEV,27-Mar-14,13
BEGUSARAI,9173,Bachhwara,Jhamatia-A,LAKSHMI,24-Jul-14,12
BEGUSARAI,9174,Bachhwara,Jhamatia-A,SHADHNA,11-Apr-14,14
BEGUSARAI,9175,Bachhwara,Jhamatia-A,SULEKHA,09-Apr-14,11
BEGUSARAI,9176,Bachhwara,Jhamatia-A,SEETA,07-Mar-14,12
BEGUSARAI,9177,Bachhwara,Jhamatia-A,SHANTI,09-Apr-14,15
BEGUSARAI,9178,Bachhwara,Alampur,Champa,18-Sep-14,10
BEGUSARAI,9179,Bachhwara,Alampur,Kamini,27-Feb-13,13
BEGUSARAI,9180,Bachhwara,Jhamatia-A,HARIYALI,25-Aug-15,15
BEGUSARAI,9181,Bachhwara,Gobindpur,Jay mata di,07-Oct-14,10
BEGUSARAI,9182,Bachhwara,Warisnagar,MAA LAXMI,09-Feb-15,13
BEGUSARAI,9183,Bachhwara,Alampur,Laxmi 02,03-Feb-15,13
BEGUSARAI,9184,Bachhwara,Gobindpur,Kali,03-Mar-15,10
BEGUSARAI,9185,Bachhwara,Jhamatia-A,YADAV,24-Sep-14,16
BEGUSARAI,9186,Bachhwara,Bhikhan,Maa Gayatri,04-Oct-14,10
BEGUSARAI,9187,Bachhwara,Gobindpur,Vishnu,21-Sep-15,16
BEGUSARAI,9188,Bachhwara,Alampur,Kali,03-Mar-15,10
BEGUSARAI,9189,Bachhwara,Bhikhan,Kamal,30-Dec-14,12
BEGUSARAI,9190,Bachhwara,Chamtha,SHIV GURU,17-Jan-15,12
BEGUSARAI,9191,Bachhwara,Bhikhan,Murari,04-Oct-14,12
BEGUSARAI,9192,Bachhwara,Chamtha,Anita,04-Jan-13,12
BEGUSARAI,9193,Bachhwara,Chamtha,Varsh,10-Feb-15,11
BEGUSARAI,9194,Bachhwara,Chamtha,Mamta13,07-Aug-13,12
BEGUSARAI,9195,Bachhwara,Bhikhan,Vishnu021020,02-Oct-14,11
BEGUSARAI,9196,Bachhwara,Bhikhan,Radha-I,29-Sep-14,10
BEGUSARAI,9197,Bachhwara,Bhikhan,Radha-II,30-Dec-12,11
BEGUSARAI,9198,Bachhwara,Arwa,Durga-II,10-Jan-14,11
BEGUSARAI,9199,Bachhwara,Arwa,Surya,25-Apr-14,10
BEGUSARAI,9200,Bachhwara,Arwa,Shankar,27-Feb-14,12
BEGUSARAI,9201,Bachhwara,Rani-B,Anisha,12-Jun-14,10
BEGUSARAI,9202,Bachhwara,Rani-B,Mahagauri,30-Dec-14,14
BEGUSARAI,9203,Bachhwara,Godhna,Kajal,20-Aug-15,11
BEGUSARAI,9204,Bachhwara,Nawada,Gaytri,10-Aug-15,11
BEGUSARAI,9205,Bachhwara,Bhikhan,Mushkan3012,30-Dec-12,10
BEGUSARAI,9206,Bachhwara,Bhikhan,Sneha070120,07-Jan-13,11
BEGUSARAI,9207,Bachhwara,Bhikhan,Puja,30-Dec-12,11
BEGUSARAI,9208,Bachhwara,Bhikhan,Sakshi,07-Jan-13,11
BEGUSARAI,9209,Bachhwara,Bhikhan,Bhawani30122,30-Dec-14,10
BEGUSARAI,9210,Bachhwara,Bhikhan,Maa Ambey,20-Dec-14,13
BEGUSARAI,9211,Bachhwara,Bhikhan,Maa durga,29-Dec-14,11
BEGUSARAI,9212,Bachhwara,Begam Sarai,Parwati12012,12-Jan-17,11
BEGUSARAI,9213,Bachhwara,Begam Sarai,Durga140120,14-Jan-17,10
BEGUSARAI,9214,Bachhwara,Begam Sarai,Archana,22-Dec-16,12
BEGUSARAI,9215,Bachhwara,Kadrabad,Parwati,22-Dec-16,13
BEGUSARAI,9216,Bachhwara,Kadrabad,Ruchi,29-Dec-16,10
BEGUSARAI,9217,Bachhwara,Kadrabad,Nitu,19-Dec-16,12
BEGUSARAI,9218,Bachhwara,Kadrabad,Tamnna,04-Jan-17,12
BEGUSARAI,9219,Bachhwara,Kadrabad,Aajad,27-Jan-17,12
BEGUSARAI,9220,Bachhwara,Kadrabad,Mehar,26-Jan-17,11
BEGUSARAI,9221,Bachhwara,Kadrabad,Janki,18-May-16,11
BEGUSARAI,9222,Bachhwara,Kadrabad,Chand,17-Dec-16,11
BEGUSARAI,9223,Bachhwara,Kadrabad,Phul17,14-Jan-17,16
BEGUSARAI,9224,Bachhwara,Kadrabad,Shivam,25-Dec-16,10
BEGUSARAI,9225,Bachhwara,Kadrabad,Mahadev,22-Dec-16,11
