Searched Term,Searched Location,Name,Title,Location,Profile URL,Company Name,Company Website
creative director,New York,Christian Beckett,Creative Director,"New York, United States",https://www.adforum.com/talent/81794328-christian-beckett,MRM//McCann,
creative director,New York,Jamie Carreiro,Creative Director,"New York, United States",https://www.adforum.com/talent/81840059-jamie-carreiro,Party NY,
creative director,New York,Matt Moyer,Creative Director,"New York, United States",https://www.adforum.com/talent/81781563-matt-moyer,"Grey, New York",
creative director,New York,Laurence Gega,Creative Director,"New York, United States",https://www.adforum.com/talent/81781114-laurence-gega,Ogilvy Worldwide,http://www.ogilvy.com
creative director,New York,Jared Creason,Creative Director,"New York, United States",https://www.adforum.com/talent/81786070-jared-creason,Saatchi & Saatchi NY,
creative director,New York,Jan Jaworski,Creative Director,"New York, United States",https://www.adforum.com/talent/81791350-jan-jaworski,Anomaly,
creative director,New York,Leo Savage,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41706806-leo-savage,WPP Group USA,
creative director,New York,Carlo Barreto,Creative Director,"New York, United States",https://www.adforum.com/talent/81786366-carlo-barreto,Team One,
creative director,New York,Marcos Kotlhar,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41705942-marcos-kotlhar,Saatchi & Saatchi NY,
creative director,New York,Matthew Atkatz,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41705579-matthew-atkatz,Publicis Sapient,
creative director,New York,Sean Reynolds,Creative Director,"New York, United States",https://www.adforum.com/talent/81849688-sean-reynolds,Iris,
creative director,New York,Abby Stellpflug,Creative Director,"New York, United States",https://www.adforum.com/talent/81848495-abby-stellpflug,"Area 23, An IPG Health Company",
creative director,New York,Niko Coutroulis,Creative Director,"New York, United States",https://www.adforum.com/talent/81851347-niko-coutroulis,Havas New York,http://nyc.havas.com/havas-new-york/
creative director,New York,Katherine O'Brien,Creative Director,"New York, United States",https://www.adforum.com/talent/81783324-katherine-obrien,VaynerMedia,
creative director,New York,Rich Sharp,Creative Director,"New York, United States",https://www.adforum.com/talent/81782857-rich-sharp,DDB New York,
creative director,New York,Roy Torres,Group Creative Director,"New York, United States",https://www.adforum.com/talent/41705384-roy-torres,VML,
creative director,New York,Jordan Allen,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/28039-jordan-allen,BBDO New York,
creative director,New York,Judy Robinson,Creative Director,"New York, United States",https://www.adforum.com/talent/68368-judy-robinson,Y&R New York,
creative director,New York,Rodd Chant,EVP Executive Creative Director,"New York, United States",https://www.adforum.com/talent/27702-rodd-chant,FCB New York,
creative director,New York,Dean Woodhouse,Creative Director,"New York, United States",https://www.adforum.com/talent/68003-dean-woodhouse,72andSunny,
creative director,New York,Imelda Suriato,Creative Director,"New York, United States",https://www.adforum.com/talent/81782989-imelda-suriato,Squeaky Wheel Media,
creative director,New York,Ai Lin Tan,Creative Director,"New York, United States",https://www.adforum.com/talent/81782888-ai-lin-tan,Wunderman Thompson,http://www.wundermanthompson.com/singapore
creative director,New York,Roni Sebastian,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/41705031-roni-sebastian,draftLine,
creative director,New York,Nate Able,Creative Director,"New York, United States",https://www.adforum.com/talent/6694245-nate-able,BBH New York,
creative director,New York,Patrick Herold,Creative Director,"New York, United States",https://www.adforum.com/talent/81777391-patrick-herold,BBDO New York,
creative director,New York,Rodrigo Linhares,Creative Director,"New York, United States",https://www.adforum.com/talent/81771855-rodrigo-linhares,FCB West,
creative director,New York,Stuart Mair,Creative Director,"New York, United States",https://www.adforum.com/talent/81813323-stuart-mair,Grey New York,
creative director,New York,Patrick Clarke,Group Creative Director,"New York, United States",https://www.adforum.com/talent/27529-patrick-clarke,Saatchi & Saatchi NY,
creative director,New York,Griffen Creech,Creative Director,"New York, United States",https://www.adforum.com/talent/70851-griffen-creech,Berlin Cameron,
creative director,New York,Carmine Licata,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/28229-carmine-licata,McCann Health,
creative director,New York,Marco Cignini,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/29823-marco-cignini,BBDO New York,
creative director,New York,Rebecca Johnson-Pond,Creative Director,"New York, United States",https://www.adforum.com/talent/66937-rebecca-johnson-pond,Leo Burnett,
creative director,New York,Otis D. Gibson,Creative Director,"New York, United States",https://www.adforum.com/talent/81773060-otis-d-gibson,Gertrude,
creative director,New York,Jeff Leaf,Creative Director,"New York, United States",https://www.adforum.com/talent/81823339-jeff-leaf,Ogilvy Worldwide,http://www.ogilvy.com
creative director,New York,Einar Einarsson,Partner / Creative Director,"New York, United States",https://www.adforum.com/talent/30527-einar-einarsson,"The Tucker Partnership, Inc.",
creative director,New York,Liz Gumbinner,EVP Executive Creative Director,"New York, United States",https://www.adforum.com/talent/30325-liz-gumbinner,Deutsch NY,
creative director,New York,Mike Frank,Creative Director,"New York, United States",https://www.adforum.com/talent/81822850-mike-frank,Deutsch,
creative director,New York,Dustin Glick,Creative Director,"New York, United States",https://www.adforum.com/talent/81817370-dustin-glick,360i,
creative director,New York,Andy Moore,"Creative Director, Art","New York, United States",https://www.adforum.com/talent/1993-andy-moore,,
creative director,New York,Ralph Skorge,Executive VP & Creative Director,"New York, United States",https://www.adforum.com/talent/1570-ralph-skorge,,
creative director,New York,Jameson Rossi,Creative Director,"New York, United States",https://www.adforum.com/talent/81819883-jameson-rossi,McKinney,
creative director,New York,Aaron Sugarman,VP & Sr. Creative Director,"New York, United States",https://www.adforum.com/talent/1479-aaron-sugarman,,
creative director,New York,Jay Taub,Creative Director,"New York, United States",https://www.adforum.com/talent/190-jay-taub,Saatchi & Saatchi NY,
creative director,New York,Margot Owett,Creative Director,"New York, United States",https://www.adforum.com/talent/52169-margot-owett,Y&R New York,
creative director,New York,Evan Brownstein,Creative Director,"New York, United States",https://www.adforum.com/talent/57520-evan-brownstein,,
creative director,New York,Mike Ryniec,Creative Director,"New York, United States",https://www.adforum.com/talent/70697-mike-ryniec,Grey New York,
creative director,New York,Ernest Lupinacci,Creative Director Consultant,"New York, United States",https://www.adforum.com/talent/32597-ernest-lupinacci,The-Artery,
creative director,New York,Mario Messina,"President, Executive Creative Director","New York, United States",https://www.adforum.com/talent/31715-mario-messina,,
creative director,New York,Isaac Silverglate,Executive Creative Director,"New York, United States",https://www.adforum.com/talent/81812782-isaac-silverglate,,
creative director,New York,Steve Hicks,Creative Director,"New York, United States",https://www.adforum.com/talent/63104-steve-hicks,Tribal DDB Worldwide,
creative director,New York,John Mezzina,Creative Director,"New York, United States",https://www.adforum.com/talent/354-john-mezzina,AGENT16,
creative director,New York,Joe DeSalvo,Creative Director,"New York, United States",https://www.adforum.com/talent/57412-joe-desalvo,Barkley,
creative director,New York,Liem Nguyen,Creative Director,"New York, United States",https://www.adforum.com/talent/57025-liem-nguyen,FCB New York,
creative director,New York,Andrew Tobin,Associate Creative Director,"New York, United States",https://www.adforum.com/talent/81806583-andrew-tobin,Huge,
creative director,New York,Will Binder,Creative Director,"New York, United States",https://www.adforum.com/talent/81803141-will-binder,Wieden + Kennedy,
creative director,New York,Marvin Waldman,Creative Director,"New York, United States",https://www.adforum.com/talent/13063-marvin-waldman,Y&R New York,
creative director,New York,Todd Condie,Creative Director,"New York, United States",https://www.adforum.com/talent/81810038-todd-condie,Terri & Sandy,
creative director,New York,Leo Leone,Creative Director,"New York, United States",https://www.adforum.com/talent/81800495-leo-leone,MRY,
creative director,New York,Andrew Currie,Creative Director,"New York, United States",https://www.adforum.com/talent/81802218-andrew-currie,Grey New York,
creative director,New York,Lena Kuffner,Creative Director,"New York, United States",https://www.adforum.com/talent/81810521-lena-kuffner,Chandelier Creative,
creative director,New York,Denise O’Bleness,Creative Director,"New York, United States",https://www.adforum.com/talent/81801854-denise-obleness,Grey New York,
creative director,New York,Joao Unzer,Creative Director,"New York, United States",https://www.adforum.com/talent/81801448-joao-unzer,BBH New York,
creative director,New York,Jesse Dylan,Creative Director,"New York, United States",https://www.adforum.com/talent/13099-jesse-dylan,Wondros,
creative director,New York,Paul Cappelli,Creative Director,"New York, United States",https://www.adforum.com/talent/54040-paul-cappelli,The Ad Store Inc.,
creative director,New York,Geoff Proud,Creative Director,"New York, United States",https://www.adforum.com/talent/81803140-geoff-proud,Translation,
creative director,New York,Bernard O'connor,Creative Director,"New York, United States",https://www.adforum.com/talent/15329-bernard-oconnor,,
creative director,New York,Kristy Sherman,Creative Director,"New York, United States",https://www.adforum.com/talent/15317-kristy-sherman,,
creative director,New York,Jeff Kopay,Creative Director,"New York, United States",https://www.adforum.com/talent/9033-jeff-kopay,Deutsch NY,
